task_id,iamfloc,pve_id,wo_id,title,project_manager,project_manager_phone,status,project_type,resident_engineer,address_street,street_from,street_to,council_district,community_planning_area,funclass,length,width,date_moratorium,date_start,date_end,paving_miles,pci_16,pci23,pci_before,pci_after_estimate,pci_after,pci_improvement,improvement_pct,is_effective
151472,SS-008883-PV1,907625,S2021,SLURRY SEAL GROUP 2021,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,DEERFIELD ST,DEEP VALLEY RD,DEER HOLLOW PL,7,NAVAJO,RES RESIDENTIAL LOCAL STREET,317,36.0,2020-12-04,2020-12-04,2020-12-04,0.0600378787878787,99.5,79.5,86.69714964370546,86.69714964370546,86.69714964370546,0.0,0.0,False
151532,SS-002591-PV1,927876,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,ARAGON DR,ROLANDO BL,MATARO DR,9,MID-CITY:EASTERN AREA,RES RESIDENTIAL LOCAL STREET,862,30.0,2020-12-08,2020-12-08,2020-12-08,0.1632575757575757,64.93,78.91,73.90133016627078,73.90133016627078,78.91,5.008669833729215,6.777509717971513,False
151535,SS-027338-PV1,927683,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,VALENCIA DR,SOLITA AV,SHANNON AV,9,MID-CITY:EASTERN AREA,RES RESIDENTIAL LOCAL STREET,869,30.0,2020-12-08,2020-12-08,2020-12-08,0.1645833333333333,73.88,88.88,83.50589073634204,83.50589073634204,88.88,5.374109263657957,6.435604981001809,False
151536,SS-021477-PV1,927851,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,PATRIA DR,ALAMO DR,67TH ST,9,MID-CITY:EASTERN AREA,RES RESIDENTIAL LOCAL STREET,497,35.0,2020-12-08,2020-12-08,2020-12-08,0.0941287878787878,30.25,80.44,62.45823040380047,62.45823040380047,80.44,17.981769596199527,28.7900721489307,True
151533,SS-001492-PV1,927821,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,67TH ST,PATRIA DR,VALENCIA DR,9,MID-CITY:EASTERN AREA,RES RESIDENTIAL LOCAL STREET,253,35.0,2020-12-08,2020-12-08,2020-12-08,0.0479166666666666,95.0,93.0,93.71654790182106,93.71654790182106,93.71654790182106,0.0,0.0,False
151534,SS-024831-PV1,927575,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,SHANNON AV,LENORE DR,67TH ST,9,MID-CITY:EASTERN AREA,RES RESIDENTIAL LOCAL STREET,270,40.0,2020-12-08,2020-12-08,2020-12-08,0.0511363636363636,96.33,82.92,87.72445368171022,87.72445368171022,87.72445368171022,0.0,0.0,False
151588,SS-027340-PV1,932346,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,VALENCIA DR,67TH ST,LENORE DR,9,MID-CITY:EASTERN AREA,RES RESIDENTIAL LOCAL STREET,344,30.0,2020-12-09,2020-12-09,2020-12-09,0.0651515151515151,95.0,96.0,95.64212193190815,95.64212193190815,96.0,0.35787806809184985,0.37418457564820556,False
151587,SS-001496-PV1,931405,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,67TH ST,AMHERST ST,EL CAJON BL,9,MID-CITY:EASTERN AREA,RES RESIDENTIAL LOCAL STREET,370,30.0,2020-12-09,2020-12-09,2020-12-09,0.0700757575757575,86.33,69.84,75.74140934283452,75.74140934283452,75.74140934283452,0.0,0.0,False
151586,SS-001487-PV1,927515,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,67TH ST,AMHERST ST,AMHERST ST,9,MID-CITY:EASTERN AREA,CL 2 LANE COLLECTOR,352,30.0,2020-12-09,2020-12-09,2020-12-09,0.0666666666666666,81.48,78.9,79.82332541567696,79.82332541567696,79.82332541567696,0.0,0.0,False
151705,SS-015850-PV1,908656,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,LAKE MURRAY BL,LYNNHAVEN LN,NAVAJO RD,7,NAVAJO,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,915,46.0,2020-12-14,2020-12-14,2020-12-14,0.1732954545454545,23.39,94.08,68.92152414885194,68.92152414885194,94.08,25.158475851148054,36.503075290111866,True
151706,SS-015851-PV1,908750,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,LAKE MURRAY BL,LAKE ARROWHEAD DR,LYNNHAVEN LN,7,NAVAJO,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,619,32.0,2020-12-14,2020-12-14,2020-12-14,0.1172348484848484,21.43,89.61,65.34482977038797,65.34482977038796,89.61,24.265170229612025,37.134032355545536,True
151835,SS-003367-PV1,929330,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,BAILY AV,PALM ST,CLIFFORD ST,4,MID-CITY:CITY HEIGHTS,RES RESIDENTIAL LOCAL STREET,104,36.0,2020-12-16,2020-12-16,2020-12-16,0.0196969696969696,99.5,83.97,89.48480997624704,89.48480997624704,89.48480997624704,0.0,0.0,False
151842,SS-020466-PV1,929348,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,OLIVE ST,BAILY AV,END,4,MID-CITY:CITY HEIGHTS,RES CUL DE SAC,133,30.0,2020-12-16,2020-12-16,2020-12-16,0.0251893939393939,100.0,91.8,94.71187648456056,94.71187648456056,94.71187648456056,0.0,0.0,False
151844,SS-016304-PV1,927685,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,LENORE DR,SOLITA AV,SHANNON AV,9,MID-CITY:EASTERN AREA,RES RESIDENTIAL LOCAL STREET,854,30.0,2020-12-16,2020-12-16,2020-12-16,0.1617424242424242,54.89,84.3,73.85630641330167,73.85630641330167,84.3,10.44369358669833,14.140557650223084,True
151841,SS-020206-PV1,929382,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,NUTMEG ST,BAILY AV,END,4,MID-CITY:CITY HEIGHTS,RES CUL DE SAC,132,30.0,2020-12-16,2020-12-16,2020-12-16,0.025,100.0,98.8,99.22612826603326,99.22612826603326,99.22612826603326,0.0,0.0,False
151845,SS-018919-PV1,931352,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,MONTEZUMA RD,MONTEZUMA WB OFF RA,COLLWOOD BL,9,COLLEGE AREA,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,3050,32.0,2020-12-16,2020-12-16,2020-12-16,0.5776515151515151,74.98,83.99,80.79048693586698,80.79048693586698,83.99,3.199513064133015,3.9602596611069436,False
151843,SS-021065-PV1,929336,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,PALM ST,BAILY AV,END,4,MID-CITY:CITY HEIGHTS,RES CUL DE SAC,130,30.0,2020-12-16,2020-12-16,2020-12-16,0.0246212121212121,96.0,98.4,97.5477434679335,97.5477434679335,98.4,0.8522565320665052,0.8736814423048794,False
151833,SS-001491-PV1,927779,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,67TH ST,VALENCIA DR,SOLITA AV,9,MID-CITY:EASTERN AREA,RES RESIDENTIAL LOCAL STREET,706,35.0,2020-12-16,2020-12-16,2020-12-16,0.1337121212121212,95.0,93.2,93.83919239904988,93.83919239904988,93.83919239904988,0.0,0.0,False
151834,SS-002590-PV1,927771,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,ARAGON DR,MATARO DR,SOLITA AV,9,MID-CITY:EASTERN AREA,RES RESIDENTIAL LOCAL STREET,688,30.0,2020-12-16,2020-12-16,2020-12-16,0.1303030303030303,71.69,85.4,80.53148456057008,80.53148456057008,85.4,4.8685154394299275,6.0454808029376075,False
151839,SS-003374-PV1,929500,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,BAILY AV,BEGIN,WENDELL ST,4,MID-CITY:CITY HEIGHTS,RES RESIDENTIAL LOCAL STREET,312,30.0,2020-12-16,2020-12-16,2020-12-16,0.059090909090909,99.5,90.0,93.37351543942992,93.37351543942992,93.37351543942992,0.0,0.0,False
151837,SS-003369-PV1,929364,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,BAILY AV,NUTMEG ST,OLIVE ST,4,MID-CITY:CITY HEIGHTS,RES RESIDENTIAL LOCAL STREET,280,36.0,2020-12-16,2020-12-16,2020-12-16,0.053030303030303,99.5,73.4,82.66828978622328,82.66828978622328,82.66828978622328,0.0,0.0,False
151838,SS-003370-PV1,929388,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,BAILY AV,MAPLE ST,NUTMEG ST,4,MID-CITY:CITY HEIGHTS,RES RESIDENTIAL LOCAL STREET,329,36.0,2020-12-16,2020-12-16,2020-12-16,0.062310606060606,99.5,79.3,86.47315914489312,86.47315914489312,86.47315914489312,0.0,0.0,False
151836,SS-003368-PV1,929347,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,BAILY AV,OLIVE ST,PALM ST,4,MID-CITY:CITY HEIGHTS,RES RESIDENTIAL LOCAL STREET,195,36.0,2020-12-16,2020-12-16,2020-12-16,0.0369318181818181,99.5,91.34,94.23767220902613,94.23767220902613,94.23767220902613,0.0,0.0,False
151840,SS-003375-PV1,929430,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,BAILY PL,BAILY AV,END,4,MID-CITY:CITY HEIGHTS,RES CUL DE SAC,275,30.0,2020-12-16,2020-12-16,2020-12-16,0.0520833333333333,100.0,82.53,88.73371733966746,88.73371733966746,88.73371733966746,0.0,0.0,False
151848,SS-024031-PV1,931238,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,SAN DIEGO MISSION RD,BOOTH HILL RD,FAIRMOUNT AV,7,MISSION VALLEY,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,2031,58.0,2020-12-17,2020-12-17,2020-12-17,0.7693181818181818,94.7,60.12,72.38590657165479,72.38590657165479,72.38590657165479,0.0,0.0,False
151849,SS-024030-PV1,931234,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,SAN DIEGO MISSION RD,RANCHO MISSION RD,BOOTH HILL RD,7,MISSION VALLEY,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,955,64.0,2020-12-17,2020-12-17,2020-12-17,0.3617424242424242,95.0,66.34,76.50601741884402,76.50601741884402,76.50601741884402,0.0,0.0,False
151847,SS-004170-PV1,908246,S2021,SLURRY SEAL GROUP 2021,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,BEVIS ST,BALTIC ST,BEAGLE ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,723,32.0,2020-12-17,2020-12-17,2020-12-17,0.1369318181818181,99.57,89.6,93.13646872525732,93.13646872525732,93.13646872525732,0.0,0.0,False
151846,SS-004171-PV1,908384,S2021,SLURRY SEAL GROUP 2021,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,BEVIS ST,BEGIN,BALTIC ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,603,30.0,2020-12-17,2020-12-17,2020-12-17,0.1142045454545454,99.5,88.6,92.46634996041172,92.46634996041172,92.46634996041172,0.0,0.0,False
151850,SS-005950-PV1,906866,S2021,SLURRY SEAL GROUP 2021,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,CAMBER DR,CHATEAU DR,CAMBER PL,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,256,36.0,2020-12-18,2020-12-18,2020-12-18,0.0484848484848484,49.15,82.33,70.5738242280285,70.5738242280285,82.33,11.756175771971499,16.657983183661056,True
151851,SS-005952-PV1,906851,S2021,SLURRY SEAL GROUP 2021,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,CAMBER PL,CAMBER DR,END,2,CLAIREMONT MESA,RES CUL DE SAC,269,30.0,2020-12-18,2020-12-18,2020-12-18,0.0509469696969696,34.38,90.0,70.29299287410927,70.29299287410926,90.0,19.707007125890726,28.035521493849107,True
151852,SS-005949-PV1,906825,S2021,SLURRY SEAL GROUP 2021,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,CAMBER DR,CAMBER PL,CAMBER CT,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,244,36.0,2020-12-18,2020-12-18,2020-12-18,0.0462121212121212,87.28,82.32,84.07740300870942,84.07740300870942,84.07740300870942,0.0,0.0,False
151853,SS-010476-PV1,914229,S2021,SLURRY SEAL GROUP 2021,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,ESMERALDAS DR,FINO DR,MOLLENDO BL,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,935,40.0,2020-12-18,2020-12-18,2020-12-18,0.1770833333333333,98.5,73.25,82.19645684877277,82.19645684877275,82.19645684877275,-1.4210854715202004e-14,-1.7288889643196558e-14,False
151887,SS-024832-PV1,927576,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,SHANNON AV,VALENCIA DR,LENORE DR,9,MID-CITY:EASTERN AREA,RES RESIDENTIAL LOCAL STREET,284,40.0,2020-12-21,2020-12-21,2020-12-21,0.0537878787878787,93.79,81.54,85.86581155977831,85.86581155977831,85.86581155977831,0.0,0.0,False
151889,SS-017409-PV1,931996,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,MANZANITA DR,VIOLET ST,TUBEROSE ST,9,MID-CITY:CITY HEIGHTS,RES RESIDENTIAL LOCAL STREET,447,36.0,2020-12-21,2020-12-21,2020-12-21,0.0846590909090909,55.0,69.4,64.31496437054632,64.31496437054632,69.4,5.085035629453685,7.906457974782659,False
151897,SS-003458-PV1,908264,S2021,SLURRY SEAL GROUP 2021,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,BALTIC ST,CURRANT ST,LINDA VISTA (FTG) RD,2,CLAIREMONT MESA,CL 2 LANE SUB-COLLECTOR,362,36.0,2020-12-21,2020-12-21,2020-12-21,0.068560606060606,100.0,77.73,85.59414885193982,85.59414885193983,85.59414885193983,1.4210854715202004e-14,1.6602600651808388e-14,False
151893,SS-002765-PV1,907811,S2021,SLURRY SEAL GROUP 2021,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,ARMSTRONG ST,BEN ST,BLIX ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,255,40.0,2020-12-21,2020-12-21,2020-12-21,0.0482954545454545,95.0,72.28,80.30305621536026,80.30305621536026,80.30305621536026,0.0,0.0,False
151891,SS-013285-PV1,931964,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,HEATHER ST,POPLAR ST,MANZANITA DR,9,MID-CITY:CITY HEIGHTS,RES RESIDENTIAL LOCAL STREET,392,36.0,2020-12-21,2020-12-21,2020-12-21,0.0742424242424242,91.37,90.2,90.61315914489312,90.61315914489312,90.61315914489312,0.0,0.0,False
151888,SS-023432-PV1,931426,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,ROLANDO BL,SHANNON AV,EL CAJON BL,9,MID-CITY:EASTERN AREA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,255,65.0,2020-12-21,2020-12-21,2020-12-21,0.096590909090909,100.0,71.66,81.66763262074426,81.66763262074426,81.66763262074426,0.0,0.0,False
151886,SS-024829-PV1,927565,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,SHANNON AV,ROLANDO BL,VALENCIA DR,9,MID-CITY:EASTERN AREA,RES RESIDENTIAL LOCAL STREET,541,40.0,2020-12-21,2020-12-21,2020-12-21,0.1024621212121212,84.6,79.85,81.52735550277117,81.52735550277117,81.52735550277117,0.0,0.0,False
151896,SS-003457-PV1,908254,S2021,SLURRY SEAL GROUP 2021,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,BALTIC ST,BUDD ST,CURRANT ST,2,CLAIREMONT MESA,CL 2 LANE SUB-COLLECTOR,257,36.0,2020-12-21,2020-12-21,2020-12-21,0.0486742424242424,100.0,83.04,89.02904196357879,89.02904196357878,89.02904196357878,-1.4210854715202004e-14,-1.596204384746224e-14,False
151894,SS-003455-PV1,908249,S2021,SLURRY SEAL GROUP 2021,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,BALTIC ST,BEVIS ST,ATLAS ST,2,CLAIREMONT MESA,CL 2 LANE SUB-COLLECTOR,262,36.0,2020-12-21,2020-12-21,2020-12-21,0.0496212121212121,100.0,80.58,87.43773555027711,87.43773555027711,87.43773555027711,0.0,0.0,False
151880,SS-004292-PV1,926111,S2021,SLURRY SEAL GROUP 2021,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,BIRMINGHAM WY,BIRMINGHAM DR,CHILDRENS WY,7,SERRA MESA,CL 2 LANE SUB-COLLECTOR,992,19.0,2020-12-21,2020-12-21,2020-12-21,0.1878787878787878,55.7,84.87,74.56927157561363,74.56927157561363,84.87,10.300728424386378,13.813636913351615,True
151895,SS-003456-PV1,908252,S2021,SLURRY SEAL GROUP 2021,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,BALTIC ST,ATLAS ST,BUDD ST,2,CLAIREMONT MESA,CL 2 LANE SUB-COLLECTOR,248,36.0,2020-12-21,2020-12-21,2020-12-21,0.0469696969696969,100.0,82.73,88.82851148060175,88.82851148060175,88.82851148060175,0.0,0.0,False
151884,SS-017399-PV1,929284,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,MANZANITA DR,SNOWDROP ST,ARBOR VITAE ST,9,MID-CITY:CITY HEIGHTS,RES RESIDENTIAL LOCAL STREET,625,36.0,2020-12-21,2020-12-21,2020-12-21,0.1183712121212121,51.49,80.27,70.10699129057798,70.10699129057798,80.27,10.163008709422016,14.496426850353043,True
151881,SS-017630-PV1,929027,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,MARLBOROUGH AV,MYRTLE AV,DWIGHT ST,9,MID-CITY:CITY HEIGHTS,RES RESIDENTIAL LOCAL STREET,682,52.0,2020-12-21,2020-12-21,2020-12-21,0.2583333333333333,71.28,76.5,74.65667458432304,74.65667458432304,76.5,1.8433254156769578,2.469069813168497,False
151883,SS-017631-PV1,929103,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,MARLBOROUGH AV,THORN ST,MYRTLE AV,9,MID-CITY:CITY HEIGHTS,RES RESIDENTIAL LOCAL STREET,679,52.0,2020-12-21,2020-12-21,2020-12-21,0.2571969696969696,80.2,79.62,79.82481393507523,79.82481393507523,79.82481393507523,0.0,0.0,False
151899,SS-004291-PV1,926082,S2021,SLURRY SEAL GROUP 2021,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,BIRMINGHAM WY,MEADOW LARK DR,BIRMINGHAM DR,7,SERRA MESA,CL 2 LANE COLLECTOR,184,19.0,2020-12-21,2020-12-21,2020-12-21,0.0348484848484848,58.0,89.19,78.17595407759303,78.17595407759303,89.19,11.014045922406964,14.088789900120751,True
151882,SS-017632-PV1,929190,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,MARLBOROUGH AV,BEGIN,THORN ST,9,MID-CITY:CITY HEIGHTS,RES RESIDENTIAL LOCAL STREET,657,52.0,2020-12-21,2020-12-21,2020-12-21,0.2488636363636363,87.93,82.54,84.44335708630246,84.44335708630246,84.44335708630246,0.0,0.0,False
151900,SS-031267-PV1,932457,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,E ST,BEGIN,30TH ST,3,GREATER GOLDEN HILL,RES RESIDENTIAL LOCAL STREET,285,24.0,2020-12-21,2020-12-21,2020-12-21,0.0539772727272727,91.19,100.0,96.8889469517023,96.8889469517023,100.0,3.1110530482977055,3.2109473228649286,False
151879,SS-013275-PV1,926269,S2021,SLURRY SEAL GROUP 2021,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,HEALTH CENTER DR,GENESEE AV,VISTA HILL AV,7,SERRA MESA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,1051,40.0,2020-12-21,2020-12-21,2020-12-21,0.1990530303030303,53.62,80.07,70.72977830562152,70.72977830562154,80.07,9.34022169437847,13.205501159666607,False
151885,SS-008580-PV1,931973,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,DAHLIA ST,POPLAR ST,MANZANITA DR,9,MID-CITY:CITY HEIGHTS,RES RESIDENTIAL LOCAL STREET,349,36.0,2020-12-21,2020-12-21,2020-12-21,0.0660984848484848,93.49,79.45,84.40790973871734,84.40790973871734,84.40790973871734,0.0,0.0,False
151878,SS-006668-PV1,906758,S2021,SLURRY SEAL GROUP 2021,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,CASTLETON DR,CASTLETON WY,MT ABERNATHY AV,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,922,36.0,2020-12-21,2020-12-21,2020-12-21,0.1746212121212121,92.25,86.4,88.46579572446556,88.46579572446556,88.46579572446556,0.0,0.0,False
151892,SS-002764-PV1,907767,S2021,SLURRY SEAL GROUP 2021,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,ARMSTRONG ST,BLIX ST,BEAL ST,2,CLAIREMONT MESA,RES RESIDENTIAL LOCAL STREET,713,40.0,2020-12-21,2020-12-21,2020-12-21,0.1350378787878787,100.0,70.01,80.60029295328583,80.60029295328583,80.60029295328583,0.0,0.0,False
151914,SS-019574-PV1,931908,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,MYRTLE AV,41ST ST,MARLBOROUGH AV,9,MID-CITY:CITY HEIGHTS,CL 2 LANE SUB-COLLECTOR,374,52.0,2020-12-22,2020-12-22,2020-12-22,0.1416666666666666,61.46,77.63,71.92633016627079,71.92633016627079,77.63,5.703669833729208,7.929877446192707,False
151903,SS-007692-PV1,931969,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,COLUMBINE ST,POPLAR ST,MANZANITA DR,9,MID-CITY:CITY HEIGHTS,RES RESIDENTIAL LOCAL STREET,404,36.0,2020-12-22,2020-12-22,2020-12-22,0.0765151515151515,99.5,96.4,97.49346793349169,97.49346793349169,97.49346793349169,0.0,0.0,False
151918,SS-005947-PV1,906801,S2021,SLURRY SEAL GROUP 2021,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,CAMBER CT,CAMBER DR,END,2,CLAIREMONT MESA,RES CUL DE SAC,125,30.0,2020-12-22,2020-12-22,2020-12-22,0.0236742424242424,72.5,85.35,80.81739904988123,80.81739904988123,85.35,4.532600950118763,5.608446947570288,False
151911,SS-018909-PV1,927291,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,MONTEZUMA RD,63RD ST,ART ST,9,COLLEGE AREA,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,347,66.0,2020-12-22,2020-12-22,2020-12-22,0.1314393939393939,95.31,66.67,76.7722327790974,76.7722327790974,76.7722327790974,0.0,0.0,False
151910,SS-018908-PV1,927280,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,MONTEZUMA RD,EAST FALLS VIEW DR,63RD ST,9,COLLEGE AREA,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,214,66.0,2020-12-22,2020-12-22,2020-12-22,0.081060606060606,95.56,72.12,80.38802850356295,80.38802850356295,80.38802850356295,0.0,0.0,False
151915,SS-019575-PV1,931909,S2022,SLURRY SEAL GROUP 2022,DKachi@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,MYRTLE AV,MARLBOROUGH AV,42ND ST,9,MID-CITY:CITY HEIGHTS,CL 2 LANE SUB-COLLECTOR,377,52.0,2020-12-22,2020-12-22,2020-12-22,0.1428030303030303,56.97,81.09,72.58211401425179,72.58211401425179,81.09,8.507885985748217,11.721739027989264,False
151907,SS-023043-PV1,912850,S2021,SLURRY SEAL GROUP 2021,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,RENOVO WY,SEDA DR,SEDA DR,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,1264,32.0,2020-12-22,2020-12-22,2020-12-22,0.2393939393939393,92.57,84.0,87.02290973871733,87.02290973871733,87.02290973871733,0.0,0.0,False
151908,SS-011120-PV1,912857,S2021,SLURRY SEAL GROUP 2021,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Edgar Puente,FINO DR,PORTO CT,ESMERALDAS DR,7,TIERRASANTA,RES RESIDENTIAL LOCAL STREET,801,40.0,2020-12-22,2020-12-22,2020-12-22,0.1517045454545454,99.5,91.15,94.09530878859857,94.09530878859857,94.09530878859857,0.0,0.0,False
