report_id,date_time,person_role,person_injury_lvl,person_veh_type,veh_type,veh_make,veh_model,police_beat,address_no_primary,address_pd_primary,address_road_primary,address_sfx_primary,address_pd_intersecting,address_name_intersecting,address_sfx_intersecting,violation_section,violation_type,charge_desc,injured,killed,hit_run_lvl
24202192,2024-04-16 10:24:22,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,COROLLA,113,0, ,AVATI,DRIVE, ,MORENA,BOULEVARD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),2,0,
24202192,2024-04-16 10:24:22,DRIVER,VISABLE,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,B.M.W.,,113,0, ,AVATI,DRIVE, ,MORENA,BOULEVARD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),2,0,
24202230,2024-04-16 13:54:26,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TESLA,,837,0, ,HOME,AVENUE, ,SPILLMAN,DRIVE,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),2,0,
24202230,2024-04-16 13:54:26,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TESLA,,837,0, ,HOME,AVENUE, ,SPILLMAN,DRIVE,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),2,0,
24202230,2024-04-16 13:54:26,DRIVER,VISABLE,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,CAMRY,837,0, ,HOME,AVENUE, ,SPILLMAN,DRIVE,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),2,0,
24202215,2024-04-17 04:18:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,FORD,F150,433,0, ,MALLARD,STREET, ,SWAN,STREET,38314,VC,UNSAFE TURNING MOVEMENT (I),1,0,
24202215,2024-04-17 04:18:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,NISSAN,XE,433,0, ,MALLARD,STREET, ,SWAN,STREET,38314,VC,UNSAFE TURNING MOVEMENT (I),1,0,
24202215,2024-04-17 04:18:00,PASSENGER,VISABLE,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,NISSAN,XE,433,0, ,MALLARD,STREET, ,SWAN,STREET,38314,VC,UNSAFE TURNING MOVEMENT (I),1,0,
24202215,2024-04-17 04:18:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,NISSAN,XE,433,0, ,MALLARD,STREET, ,SWAN,STREET,38314,VC,UNSAFE TURNING MOVEMENT (I),1,0,
24202215,2024-04-17 04:18:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,NISSAN,XE,433,0, ,MALLARD,STREET, ,SWAN,STREET,38314,VC,UNSAFE TURNING MOVEMENT (I),1,0,
24202211,2024-04-17 09:14:21,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TESLA,MODEL S,233,0, ,CARMEL MOUNTAIN,ROAD, ,PASEO ALDABRA, ,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),3,0,
24202211,2024-04-17 09:14:21,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,CHEVROLET,,233,0, ,CARMEL MOUNTAIN,ROAD, ,PASEO ALDABRA, ,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),3,0,
24202211,2024-04-17 09:14:21,DRIVER,VISABLE,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,MERCEDES-BENZ,,233,0, ,CARMEL MOUNTAIN,ROAD, ,PASEO ALDABRA, ,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),3,0,
24202211,2024-04-17 09:14:21,PASSENGER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,MERCEDES-BENZ,,233,0, ,CARMEL MOUNTAIN,ROAD, ,PASEO ALDABRA, ,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),3,0,
24202220,2024-04-17 16:22:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HYUNDAI,TUCSON,234,0, ,BERNARDO CENTER,DRIVE, ,BERNARDO PLAZA,DRIVE,21703,VC,FOLLOWING TOO CLOSELY (I),0,0,MISDEMEANOR
24202220,2024-04-17 16:22:00,DRIVER,,Unknown Hit and Run Vehicle,AUTOMOBILE,TOYOTA,,234,0, ,BERNARDO CENTER,DRIVE, ,BERNARDO PLAZA,DRIVE,21703,VC,FOLLOWING TOO CLOSELY (I),0,0,MISDEMEANOR
24202222,2024-04-17 18:59:06,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,CHEVROLET,CRUZE,516,0, ,32ND,STREET, ,MARKET,STREET,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),0,0,MISDEMEANOR
24202222,2024-04-17 18:59:06,PASSENGER,,Mini-vans,LIGHT DUTY TRUCK,MERCEDES-BENZ,,516,0, ,32ND,STREET, ,MARKET,STREET,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),0,0,MISDEMEANOR
24202222,2024-04-17 18:59:06,DRIVER,,Mini-vans,LIGHT DUTY TRUCK,MERCEDES-BENZ,,516,0, ,32ND,STREET, ,MARKET,STREET,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),0,0,MISDEMEANOR
24202243,2024-04-18 16:03:00,DRIVER,,,,SUBARU,,122,0, ,GARNET,AVENUE, ,SOLEDAD MOUNTAIN,ROAD,22106,VC,UNSAFE START ON HWY (I),2,0,
24202243,2024-04-18 16:03:00,BICYCLIST,VISABLE,,BICYCLE,RATTAN,,122,0, ,GARNET,AVENUE, ,SOLEDAD MOUNTAIN,ROAD,22106,VC,UNSAFE START ON HWY (I),2,0,
24202243,2024-04-18 16:03:00,PASSENGER,VISABLE,,BICYCLE,RATTAN,,122,0, ,GARNET,AVENUE, ,SOLEDAD MOUNTAIN,ROAD,22106,VC,UNSAFE START ON HWY (I),2,0,
24202256,2024-04-19 06:36:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,CHEVROLET,,524,0, ,09TH,AVENUE, ,B,STREET,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,
24202256,2024-04-19 06:36:00,DRIVER,VISABLE,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,BUICK,,524,0, ,09TH,AVENUE, ,B,STREET,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,
24202259,2024-04-19 08:29:00,DRIVER,,,AUTOMOBILE,HONDA,,931,0, ,MIRA MESA,BOULEVARD, ,VISTA SORRENTO,PARKWAY,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,
24202259,2024-04-19 08:29:00,DRIVER,VISABLE,,LIGHT DUTY TRUCK,CHEVROLET,,931,0, ,MIRA MESA,BOULEVARD, ,VISTA SORRENTO,PARKWAY,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,
24202261,2024-04-19 11:10:51,DRIVER,,Other Commercial,TRUCK,FREIGHTLINER,,122,0, ,INGRAHAM,STREET, ,PACIFIC BEACH,DRIVE,35251(A),VC,UNSECURED BOOM/MAST (I),0,0,
24202261,2024-04-19 11:10:51,PASSENGER,,Other Commercial,TRUCK,FREIGHTLINER,,122,0, ,INGRAHAM,STREET, ,PACIFIC BEACH,DRIVE,35251(A),VC,UNSECURED BOOM/MAST (I),0,0,
24202264,2024-04-19 16:30:00,DRIVER,,Unknown Hit and Run Vehicle,,,,241,0, ,POMERADO,ROAD, ,WILLOW CREEK,ROAD,21703,VC,FOLLOWING TOO CLOSELY (I),0,0,MISDEMEANOR
24202264,2024-04-19 16:30:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",,TESLA,,241,0, ,POMERADO,ROAD, ,WILLOW CREEK,ROAD,21703,VC,FOLLOWING TOO CLOSELY (I),0,0,MISDEMEANOR
24202270,2024-04-19 21:37:30,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,PRIUS,126,0, ,GENESEE,AVENUE, ,NORTH TORREY PINES,ROAD,23152A,VC,DUI ALCOHOL (M),0,0,
24202270,2024-04-19 21:37:30,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,KIA,,126,0, ,GENESEE,AVENUE, ,NORTH TORREY PINES,ROAD,23152A,VC,DUI ALCOHOL (M),0,0,
24202278,2024-04-19 22:22:00,DRIVER,,Unknown Hit and Run Vehicle,,,,723,0, ,DEL SOL,BOULEVARD, ,DEL SUR,BOULEVARD,22450(A),VC,FAILED TO STOP FOR STOP SIGN (I),0,0,MISDEMEANOR
24202278,2024-04-19 22:22:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,RAV4,723,0, ,DEL SOL,BOULEVARD, ,DEL SUR,BOULEVARD,22450(A),VC,FAILED TO STOP FOR STOP SIGN (I),0,0,MISDEMEANOR
24202286,2024-04-20 14:13:00,DRIVER,VISABLE,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TESLA,,934,0, ,CARMEL MTIAN,ROAD, ,vista sorrento,PARKWAY,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),2,0,
24202286,2024-04-20 14:13:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,PRIUS,934,0, ,CARMEL MTIAN,ROAD, ,vista sorrento,PARKWAY,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),2,0,
24202289,2024-04-20 20:00:00,PASSENGER,,Unknown Hit and Run Vehicle,,,,123,0,W,S/B MISSION BAY DR,BRIDGE, ,ENTRANCE TO E/B SEA WORLD DRIVE TRANSITION, ,21703,VC,FOLLOWING TOO CLOSELY (I),0,0,MISDEMEANOR
24202289,2024-04-20 20:00:00,DRIVER,,Unknown Hit and Run Vehicle,,,,123,0,W,S/B MISSION BAY DR,BRIDGE, ,ENTRANCE TO E/B SEA WORLD DRIVE TRANSITION, ,21703,VC,FOLLOWING TOO CLOSELY (I),0,0,MISDEMEANOR
24202289,2024-04-20 20:00:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",,SATURN,,123,0,W,S/B MISSION BAY DR,BRIDGE, ,ENTRANCE TO E/B SEA WORLD DRIVE TRANSITION, ,21703,VC,FOLLOWING TOO CLOSELY (I),0,0,MISDEMEANOR
24202291,2024-04-20 21:53:28,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TESLA,MODEL S,327,0, ,COLLEGE,AVENUE, ,LINDO PASEO, ,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,MISDEMEANOR
24202291,2024-04-20 21:53:28,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TESLA,MODEL S,327,0, ,COLLEGE,AVENUE, ,LINDO PASEO, ,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,MISDEMEANOR
24202291,2024-04-20 21:53:28,DRIVER,,,,,,327,0, ,COLLEGE,AVENUE, ,LINDO PASEO, ,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,MISDEMEANOR
24202302,2024-04-21 13:25:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,CAMRY,233,0, ,CARMEL MOUNTAIN,ROAD, ,GERANA,STREET,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),3,0,
24202302,2024-04-21 13:25:00,PASSENGER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,DODGE,DART,233,0, ,CARMEL MOUNTAIN,ROAD, ,GERANA,STREET,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),3,0,
24202302,2024-04-21 13:25:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,DODGE,DART,233,0, ,CARMEL MOUNTAIN,ROAD, ,GERANA,STREET,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),3,0,
24202312,2024-04-21 22:55:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,CHRYSLER,PT CRUISER,445,0, ,45TH,STREET, ,MARKET,STREET,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,MISDEMEANOR
24202312,2024-04-21 22:55:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,CADILLAC,TOURING SEDAN,445,0, ,45TH,STREET, ,MARKET,STREET,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,MISDEMEANOR
24202327,2024-04-22 19:45:48,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,AUDI,S4,611,0, ,KURTZ,STREET, ,ROSECRANS,STREET,21208(B),VC,BIKE LANE - UNSAFE MOVEMENT (I),1,0,
24202336,2024-04-23 12:11:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",LIGHT DUTY TRUCK,CHEVROLET,SILVERADO,243,0, ,DOWDY,DRIVE, ,MIRAMAR,ROAD,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,
24202336,2024-04-23 12:11:00,PASSENGER,PAIN,"Passenger Car, Station Wagon, Jeep",LIGHT DUTY TRUCK,CHEVROLET,SILVERADO,243,0, ,DOWDY,DRIVE, ,MIRAMAR,ROAD,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,
24202348,2024-04-24 05:50:57,DRIVER,VISABLE,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HONDA,ACCORD,234,0, ,RANCHO BERNARDO,ROAD, ,WEST BERNARDO,DRIVE,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),2,0,
24202348,2024-04-24 05:50:57,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HYUNDAI,ELANTRA,234,0, ,RANCHO BERNARDO,ROAD, ,WEST BERNARDO,DRIVE,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),2,0,
24202349,2024-04-24 06:54:00,DRIVER,,Pickups & Panels,,NISSAN,FRONTIER,446,0, ,I-805 N, , ,SCL IMPERIAL AVENUE O, ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),0,0,
24202349,2024-04-24 06:54:00,DRIVER,,Police Car,,FORD,,446,0, ,I-805 N, , ,SCL IMPERIAL AVENUE O, ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),0,0,
24202352,2024-04-24 09:12:47,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,CAMRY,321,0, ,FRIARS,ROAD, ,SANTO,ROAD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,
24202352,2024-04-24 09:12:47,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,CHEVROLET,,321,0, ,FRIARS,ROAD, ,SANTO,ROAD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,
24202352,2024-04-24 09:12:47,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,CHEVROLET,,321,0, ,FRIARS,ROAD, ,SANTO,ROAD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,
24202360,2024-04-24 14:50:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,FORD,MAVERICK,242,0, ,CAMINO RUIZ, , ,WESTMORE,ROAD,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,
24202360,2024-04-24 14:50:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,FORD,,242,0, ,CAMINO RUIZ, , ,WESTMORE,ROAD,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,
24202366,2024-04-24 20:00:11,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,CHEVROLET,,123,0, ,MISSION BAY,DRIVE, ,NORTH MISSION BAY,DRIVE,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,
24202366,2024-04-24 20:00:11,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,MINI,COOPER,123,0, ,MISSION BAY,DRIVE, ,NORTH MISSION BAY,DRIVE,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,
24202375,2024-04-25 13:40:56,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",,KIA,FORTE,114,0, ,CLAIREMONT,DRIVE, ,CLAIREMONT MESA,BOULEVARD,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,
24202375,2024-04-25 13:40:56,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,LEXUS,LS460,114,0, ,CLAIREMONT,DRIVE, ,CLAIREMONT MESA,BOULEVARD,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,
24202375,2024-04-25 13:40:56,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,AUDI,Q5,114,0, ,CLAIREMONT,DRIVE, ,CLAIREMONT MESA,BOULEVARD,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,
24202375,2024-04-25 13:40:56,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,AUDI,Q5,114,0, ,CLAIREMONT,DRIVE, ,CLAIREMONT MESA,BOULEVARD,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,
24202393,2024-04-26 10:41:00,BICYCLIST,PAIN,,BICYCLE,NOVA FABRICATING,,931,0, ,MIRA MESA,BOULEVARD, ,VIPER,WAY,21457A,VC,SIGNAL LIGHTS:FLASHING RED (I),1,0,
24202393,2024-04-26 10:41:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,,931,0, ,MIRA MESA,BOULEVARD, ,VIPER,WAY,21457A,VC,SIGNAL LIGHTS:FLASHING RED (I),1,0,
24202413,2024-04-27 12:12:00,PARKED VEHICLE OCCUPANT,,,AUTOMOBILE,MAZDA,MAZDA 3,242,0, ,DARDEN,ROAD, ,FLANDERS,DRIVE,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,
24202413,2024-04-27 12:12:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HONDA,CR-V,242,0, ,DARDEN,ROAD, ,FLANDERS,DRIVE,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,
24202425,2024-04-27 17:40:00,BICYCLIST,VISABLE,,BICYCLE,,,521,0, ,15TH,STREET, ,IMPERIAL,AVENUE,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
24202432,2024-04-27 18:00:00,DRIVER,,Unknown Hit and Run Vehicle,,,,621,0, ,LINDA VISTA,ROAD, ,MESA COLLEGE,DRIVE,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
24202431,2024-04-27 22:07:47,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HONDA,CR-V,522,0, ,01ST,AVENUE,W,MARKET,STREET,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),0,0,
24202431,2024-04-27 22:07:47,DRIVER,,"Passenger Car, Station Wagon, Jeep",LIGHT DUTY TRUCK,TOYOTA,SIENNA,522,0, ,01ST,AVENUE,W,MARKET,STREET,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),0,0,
24202435,2024-04-28 01:58:00,DRIVER,,,,,,124,0, ,LA JOLLA VILLAGE,DRIVE, ,NORTH TORREY PINES,ROAD,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
24202458,2024-04-29 11:30:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,LEXUS,RX350,116,0, ,CLAIREMONT,DRIVE, ,DENVER,STREET,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
24202458,2024-04-29 11:30:00,DRIVER,,Unknown Hit and Run Vehicle,,,,116,0, ,CLAIREMONT,DRIVE, ,DENVER,STREET,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
24202468,2024-04-29 20:01:26,DRIVER,,,,,,436,0, ,CHESTER,STREET, ,LISBON,STREET,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,MISDEMEANOR
24202468,2024-04-29 20:01:26,DRIVER,VISABLE,,MOTORCYCLE,VLTG,,436,0, ,CHESTER,STREET, ,LISBON,STREET,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,MISDEMEANOR
24202473,2024-04-30 02:47:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,KIA,SOUL,515,0, ,25TH,STREET, ,J,STREET,21954A,VC,RIGHT-OF-WAY:PED NOT IN CROSSWALK YIELD TO VEHS (I),1,0,
24202473,2024-04-30 02:47:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,KIA,SOUL,515,0, ,25TH,STREET, ,J,STREET,21954A,VC,RIGHT-OF-WAY:PED NOT IN CROSSWALK YIELD TO VEHS (I),1,0,
24202481,2024-04-30 15:38:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HYUNDAI,,515,0, ,30TH,STREET, ,STREET, ,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),0,0,
24202481,2024-04-30 15:38:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HYUNDAI,,515,0, ,30TH,STREET, ,STREET, ,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),0,0,
24202481,2024-04-30 15:38:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HYUNDAI,,515,0, ,30TH,STREET, ,STREET, ,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),0,0,
24202481,2024-04-30 15:38:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,FIAT,,515,0, ,30TH,STREET, ,STREET, ,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),0,0,
24202594,2024-04-30 16:10:00,DRIVER,,Unknown Hit and Run Vehicle,,,,311,0, ,AERO,DRIVE, ,CONVOY,STREET,21658A,VC,LANE USAGE:UNSAFE LANE CHANGE (I),0,0,MISDEMEANOR
24202594,2024-04-30 16:10:00,DRIVER,,Pickups & Panels,LIGHT DUTY TRUCK,CHEVROLET,SILVERADO,311,0, ,AERO,DRIVE, ,CONVOY,STREET,21658A,VC,LANE USAGE:UNSAFE LANE CHANGE (I),0,0,MISDEMEANOR
24202493,2024-05-01 00:01:57,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,SUBARU,FORESTER,832,0, ,EL CAJON,BOULEVARD, ,MARLBOROUGH,AVENUE,21950A,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),1,0,
24202498,2024-05-01 08:30:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,B.M.W.,,628,0, ,PACIFIC,HIGHWAY, ,SASSAFRAS,STREET,21800B,VC,RIGHT-OF-WAY:INTERSECTION - LEFT DRIVER YIELD (I),1,0,
24202498,2024-05-01 08:30:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",LIGHT DUTY TRUCK,NISSAN,TITAN,628,0, ,PACIFIC,HIGHWAY, ,SASSAFRAS,STREET,21800B,VC,RIGHT-OF-WAY:INTERSECTION - LEFT DRIVER YIELD (I),1,0,
24202503,2024-05-01 09:34:00,DRIVER,VISABLE,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,NISSAN,ROGUE,937,0, ,CAMINO DEL SUR, , ,CASEY GLEN,GLEN,22100A,VC,TURNS:IMPROPER RIGHT HAND TURN (I),2,0,
24202503,2024-05-01 09:34:00,DRIVER,VISABLE,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,MERCEDES-BENZ,C300,937,0, ,CAMINO DEL SUR, , ,CASEY GLEN,GLEN,22100A,VC,TURNS:IMPROPER RIGHT HAND TURN (I),2,0,
24202507,2024-05-01 12:58:19,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HONDA,CIVIC,611,0, ,CAUBY,STREET, ,GAINES,STREET,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),2,0,
24202507,2024-05-01 12:58:19,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,B.M.W.,,611,0, ,CAUBY,STREET, ,GAINES,STREET,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),2,0,
24202519,2024-05-02 12:38:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,NISSAN,QUEST,524,0, ,08TH,AVENUE, ,BROADWAY, ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,
24202519,2024-05-02 12:38:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,AUDI,A4,524,0, ,08TH,AVENUE, ,BROADWAY, ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,
24202528,2024-05-02 20:51:54,DRIVER,,,,CHEVROLET,SILVERADO,438,0, ,POTOMAC,STREET, ,REO,DRIVE,22450(A),VC,FAILED TO STOP FOR STOP SIGN (I),1,0,MISDEMEANOR
24202528,2024-05-02 20:51:54,DRIVER,PAIN,Sport Utility Vehicle,,FORD,EXPLORER,438,0, ,POTOMAC,STREET, ,REO,DRIVE,22450(A),VC,FAILED TO STOP FOR STOP SIGN (I),1,0,MISDEMEANOR
24202529,2024-05-02 20:56:00,DRIVER,VISABLE,Motorcycle,MOTORCYCLE,HARLEY-DAVIDSON,,114,0, ,CLAIREMONT MESA,BOULEVARD, ,ROLFE,ROAD,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,
24017520,2024-05-03 10:45:00,DRIVER,,,LIGHT DUTY TRUCK,TOYOTA,SIENNA,521,0, ,11TH,AVENUE, ,J,STREET,21950A,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),0,0,MISDEMEANOR
24202548,2024-05-04 02:23:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HYUNDAI,SONATA,441,0,S,40TH,STREET, ,OCEAN VIEW,BOULEVARD,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,MISDEMEANOR
24302155,2024-05-04 05:00:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",LIGHT DUTY TRUCK,TOYOTA,TACOMA,713,0, ,OTAY MESA,ROAD, ,SALTAIRE,PLACE,10851(A),VC,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),0,0,
24202572,2024-05-05 11:06:13,DRIVER,,Sport Utility Vehicle,AUTOMOBILE,MITSUBISHI,OUTLANDER,723,0, ,PALM,AVENUE, ,WAILEA,WAY,22100B,VC,TURNS:IMPROPER LEFT HAND TURN (I),0,0,MISDEMEANOR
